_id,city,clouds,country,dt,dt_txt,main,rain,snow,sys,weather,wind
5d6991989db2f12530480a37,Baltimore,{'all': 86},US,1567242000,2019-08-31 09:00:00,"{'temp': 18.08, 'temp_min': 17.45, 'temp_max': 18.08, 'pressure': 1020.51, 'sea_level': 1020.51, 'grnd_level': 997.21, 'humidity': 89, 'temp_kf': 0.64}",,,{'pod': 'n'},"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 3.44, 'deg': 10.853}"
5d6991989db2f12530480a38,Baltimore,{'all': 79},US,1567252800,2019-08-31 12:00:00,"{'temp': 17.95, 'temp_min': 17.95, 'temp_max': 17.95, 'pressure': 1022.85, 'sea_level': 1022.85, 'grnd_level': 999.59, 'humidity': 80, 'temp_kf': 0}",,,{'pod': 'd'},"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 3.64, 'deg': 16.912}"
5d6991989db2f12530480a39,Baltimore,{'all': 70},US,1567263600,2019-08-31 15:00:00,"{'temp': 22.35, 'temp_min': 22.35, 'temp_max': 22.35, 'pressure': 1023.64, 'sea_level': 1023.64, 'grnd_level': 1000.48, 'humidity': 66, 'temp_kf': 0}",,,{'pod': 'd'},"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 4.4, 'deg': 34.564}"
5d6991989db2f12530480a3a,Baltimore,{'all': 58},US,1567274400,2019-08-31 18:00:00,"{'temp': 24.78, 'temp_min': 24.78, 'temp_max': 24.78, 'pressure': 1023.16, 'sea_level': 1023.16, 'grnd_level': 1000.38, 'humidity': 65, 'temp_kf': 0}",,,{'pod': 'd'},"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 4, 'deg': 37.328}"
5d6991989db2f12530480a3b,Baltimore,{'all': 22},US,1567285200,2019-08-31 21:00:00,"{'temp': 24.49, 'temp_min': 24.49, 'temp_max': 24.49, 'pressure': 1022.23, 'sea_level': 1022.23, 'grnd_level': 999.37, 'humidity': 69, 'temp_kf': 0}",,,{'pod': 'd'},"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 3.5, 'deg': 34.086}"
5d6991989db2f12530480a3c,Baltimore,{'all': 56},US,1567296000,2019-09-01 00:00:00,"{'temp': 20.15, 'temp_min': 20.15, 'temp_max': 20.15, 'pressure': 1023.45, 'sea_level': 1023.45, 'grnd_level': 1000.24, 'humidity': 81, 'temp_kf': 0}",,,{'pod': 'n'},"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 2.77, 'deg': 46.874}"
5d6991989db2f12530480a3d,Baltimore,{'all': 95},US,1567306800,2019-09-01 03:00:00,"{'temp': 18.38, 'temp_min': 18.38, 'temp_max': 18.38, 'pressure': 1024.24, 'sea_level': 1024.24, 'grnd_level': 1000.75, 'humidity': 79, 'temp_kf': 0}",,,{'pod': 'n'},"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 2.67, 'deg': 60.128}"
5d6991989db2f12530480a3e,Baltimore,{'all': 97},US,1567317600,2019-09-01 06:00:00,"{'temp': 18.25, 'temp_min': 18.25, 'temp_max': 18.25, 'pressure': 1024.07, 'sea_level': 1024.07, 'grnd_level': 1000.21, 'humidity': 89, 'temp_kf': 0}",,,{'pod': 'n'},"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 2.33, 'deg': 92.882}"
5d6991989db2f12530480a3f,Baltimore,{'all': 97},US,1567328400,2019-09-01 09:00:00,"{'temp': 17.35, 'temp_min': 17.35, 'temp_max': 17.35, 'pressure': 1024.28, 'sea_level': 1024.28, 'grnd_level': 1000.33, 'humidity': 94, 'temp_kf': 0}",{'3h': 0.188},,{'pod': 'n'},"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 2.81, 'deg': 77.126}"
5d6991989db2f12530480a40,Baltimore,{'all': 93},US,1567339200,2019-09-01 12:00:00,"{'temp': 18.55, 'temp_min': 18.55, 'temp_max': 18.55, 'pressure': 1025.25, 'sea_level': 1025.25, 'grnd_level': 1001.63, 'humidity': 93, 'temp_kf': 0}",{'3h': 2},,{'pod': 'd'},"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]","{'speed': 2.32, 'deg': 86.078}"
5d6991989db2f12530480a41,Baltimore,{'all': 97},US,1567350000,2019-09-01 15:00:00,"{'temp': 21.47, 'temp_min': 21.47, 'temp_max': 21.47, 'pressure': 1025.44, 'sea_level': 1025.44, 'grnd_level': 1001.89, 'humidity': 86, 'temp_kf': 0}",{'3h': 1},,{'pod': 'd'},"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]","{'speed': 2.7, 'deg': 88.43}"
5d6991989db2f12530480a42,Baltimore,{'all': 97},US,1567360800,2019-09-01 18:00:00,"{'temp': 24.85, 'temp_min': 24.85, 'temp_max': 24.85, 'pressure': 1024.59, 'sea_level': 1024.59, 'grnd_level': 1000.73, 'humidity': 74, 'temp_kf': 0}",{'3h': 2.375},,{'pod': 'd'},"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]","{'speed': 1.27, 'deg': 118.466}"
5d6991989db2f12530480a43,Baltimore,{'all': 100},US,1567371600,2019-09-01 21:00:00,"{'temp': 23.65, 'temp_min': 23.65, 'temp_max': 23.65, 'pressure': 1022.86, 'sea_level': 1022.86, 'grnd_level': 999.19, 'humidity': 83, 'temp_kf': 0}",{'3h': 7.75},,{'pod': 'd'},"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]","{'speed': 2.11, 'deg': 52.206}"
5d6991989db2f12530480a44,Baltimore,{'all': 100},US,1567382400,2019-09-02 00:00:00,"{'temp': 20.54, 'temp_min': 20.54, 'temp_max': 20.54, 'pressure': 1022.64, 'sea_level': 1022.64, 'grnd_level': 998.59, 'humidity': 89, 'temp_kf': 0}",{'3h': 2.938},,{'pod': 'n'},"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 1.61, 'deg': 103.072}"
5d6991989db2f12530480a45,Baltimore,{'all': 100},US,1567393200,2019-09-02 03:00:00,"{'temp': 18.92, 'temp_min': 18.92, 'temp_max': 18.92, 'pressure': 1022.81, 'sea_level': 1022.81, 'grnd_level': 999.04, 'humidity': 96, 'temp_kf': 0}",{'3h': 6.875},,{'pod': 'n'},"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]","{'speed': 0.92, 'deg': 205.536}"
5d6991989db2f12530480a46,Baltimore,{'all': 100},US,1567404000,2019-09-02 06:00:00,"{'temp': 18.6, 'temp_min': 18.6, 'temp_max': 18.6, 'pressure': 1021.63, 'sea_level': 1021.63, 'grnd_level': 998.09, 'humidity': 97, 'temp_kf': 0}",{'3h': 2.25},,{'pod': 'n'},"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 1.94, 'deg': 170.241}"
5d6991989db2f12530480a47,Baltimore,{'all': 33},US,1567414800,2019-09-02 09:00:00,"{'temp': 18.41, 'temp_min': 18.41, 'temp_max': 18.41, 'pressure': 1020.73, 'sea_level': 1020.73, 'grnd_level': 997.24, 'humidity': 97, 'temp_kf': 0}",,,{'pod': 'n'},"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 2.05, 'deg': 165.266}"
5d6991989db2f12530480a48,Baltimore,{'all': 19},US,1567425600,2019-09-02 12:00:00,"{'temp': 20.15, 'temp_min': 20.15, 'temp_max': 20.15, 'pressure': 1020.72, 'sea_level': 1020.72, 'grnd_level': 997.28, 'humidity': 95, 'temp_kf': 0}",,,{'pod': 'd'},"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 2.64, 'deg': 158.674}"
5d6991989db2f12530480a49,Baltimore,{'all': 0},US,1567436400,2019-09-02 15:00:00,"{'temp': 24.05, 'temp_min': 24.05, 'temp_max': 24.05, 'pressure': 1020.24, 'sea_level': 1020.24, 'grnd_level': 997.08, 'humidity': 83, 'temp_kf': 0}",{'3h': 0.812},,{'pod': 'd'},"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]","{'speed': 3.7, 'deg': 197.911}"
5d6991989db2f12530480a4a,Baltimore,{'all': 4},US,1567447200,2019-09-02 18:00:00,"{'temp': 27.05, 'temp_min': 27.05, 'temp_max': 27.05, 'pressure': 1017.96, 'sea_level': 1017.96, 'grnd_level': 995.2, 'humidity': 64, 'temp_kf': 0}",{'3h': 0.438},,{'pod': 'd'},"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]","{'speed': 3.48, 'deg': 217.979}"
5d6991989db2f12530480a4b,Baltimore,{'all': 0},US,1567458000,2019-09-02 21:00:00,"{'temp': 27.29, 'temp_min': 27.29, 'temp_max': 27.29, 'pressure': 1015.76, 'sea_level': 1015.76, 'grnd_level': 992.9, 'humidity': 63, 'temp_kf': 0}",,,{'pod': 'd'},"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 2.76, 'deg': 233.458}"
5d6991989db2f12530480a4c,Baltimore,{'all': 0},US,1567468800,2019-09-03 00:00:00,"{'temp': 22.07, 'temp_min': 22.07, 'temp_max': 22.07, 'pressure': 1016.19, 'sea_level': 1016.19, 'grnd_level': 992.84, 'humidity': 78, 'temp_kf': 0}",{'3h': 0.063},,{'pod': 'n'},"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 1.71, 'deg': 150.903}"
5d6991989db2f12530480a4d,Baltimore,{'all': 0},US,1567479600,2019-09-03 03:00:00,"{'temp': 20.55, 'temp_min': 20.55, 'temp_max': 20.55, 'pressure': 1017.26, 'sea_level': 1017.26, 'grnd_level': 993.92, 'humidity': 86, 'temp_kf': 0}",{'3h': 0.125},,{'pod': 'n'},"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 1.89, 'deg': 173.164}"
5d6991989db2f12530480a4e,Baltimore,{'all': 4},US,1567490400,2019-09-03 06:00:00,"{'temp': 19.64, 'temp_min': 19.64, 'temp_max': 19.64, 'pressure': 1016.19, 'sea_level': 1016.19, 'grnd_level': 992.91, 'humidity': 92, 'temp_kf': 0}",{'3h': 0.063},,{'pod': 'n'},"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 1.94, 'deg': 194.273}"
5d6991989db2f12530480a4f,Baltimore,{'all': 0},US,1567501200,2019-09-03 09:00:00,"{'temp': 18.75, 'temp_min': 18.75, 'temp_max': 18.75, 'pressure': 1016.1, 'sea_level': 1016.1, 'grnd_level': 992.68, 'humidity': 96, 'temp_kf': 0}",,,{'pod': 'n'},"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 1.62, 'deg': 214.61}"
5d6991989db2f12530480a50,Baltimore,{'all': 0},US,1567512000,2019-09-03 12:00:00,"{'temp': 19.88, 'temp_min': 19.88, 'temp_max': 19.88, 'pressure': 1016.93, 'sea_level': 1016.93, 'grnd_level': 993.5, 'humidity': 91, 'temp_kf': 0}",,,{'pod': 'd'},"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 1.28, 'deg': 303.093}"
5d6991989db2f12530480a51,Baltimore,{'all': 0},US,1567522800,2019-09-03 15:00:00,"{'temp': 25.75, 'temp_min': 25.75, 'temp_max': 25.75, 'pressure': 1016.79, 'sea_level': 1016.79, 'grnd_level': 994, 'humidity': 72, 'temp_kf': 0}",,,{'pod': 'd'},"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 1.4, 'deg': 309.534}"
5d6991989db2f12530480a52,Baltimore,{'all': 0},US,1567533600,2019-09-03 18:00:00,"{'temp': 28.55, 'temp_min': 28.55, 'temp_max': 28.55, 'pressure': 1015.28, 'sea_level': 1015.28, 'grnd_level': 992.93, 'humidity': 62, 'temp_kf': 0}",,,{'pod': 'd'},"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 3.19, 'deg': 240.485}"
5d6991989db2f12530480a53,Baltimore,{'all': 0},US,1567544400,2019-09-03 21:00:00,"{'temp': 28.85, 'temp_min': 28.85, 'temp_max': 28.85, 'pressure': 1013.87, 'sea_level': 1013.87, 'grnd_level': 991.22, 'humidity': 64, 'temp_kf': 0}",,,{'pod': 'd'},"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 2.86, 'deg': 233.018}"
5d6991989db2f12530480a54,Baltimore,{'all': 0},US,1567555200,2019-09-04 00:00:00,"{'temp': 24.15, 'temp_min': 24.15, 'temp_max': 24.15, 'pressure': 1014.11, 'sea_level': 1014.11, 'grnd_level': 990.89, 'humidity': 73, 'temp_kf': 0}",,,{'pod': 'n'},"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 2.69, 'deg': 128.62}"
5d6991989db2f12530480a55,Baltimore,{'all': 0},US,1567566000,2019-09-04 03:00:00,"{'temp': 23.09, 'temp_min': 23.09, 'temp_max': 23.09, 'pressure': 1014.8, 'sea_level': 1014.8, 'grnd_level': 991.53, 'humidity': 75, 'temp_kf': 0}",,,{'pod': 'n'},"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 4.23, 'deg': 172.966}"
5d6991989db2f12530480a56,Baltimore,{'all': 0},US,1567576800,2019-09-04 06:00:00,"{'temp': 22.03, 'temp_min': 22.03, 'temp_max': 22.03, 'pressure': 1013.9, 'sea_level': 1013.9, 'grnd_level': 990.79, 'humidity': 75, 'temp_kf': 0}",,,{'pod': 'n'},"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 4.13, 'deg': 204.565}"
5d6991989db2f12530480a57,Baltimore,{'all': 0},US,1567587600,2019-09-04 09:00:00,"{'temp': 21.3, 'temp_min': 21.3, 'temp_max': 21.3, 'pressure': 1014.1, 'sea_level': 1014.1, 'grnd_level': 991.05, 'humidity': 84, 'temp_kf': 0}",,,{'pod': 'n'},"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 4.18, 'deg': 221.079}"
5d6991989db2f12530480a58,Baltimore,{'all': 0},US,1567598400,2019-09-04 12:00:00,"{'temp': 21.52, 'temp_min': 21.52, 'temp_max': 21.52, 'pressure': 1013.81, 'sea_level': 1013.81, 'grnd_level': 991.2, 'humidity': 84, 'temp_kf': 0}",,,{'pod': 'd'},"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 3.46, 'deg': 230.322}"
5d6991989db2f12530480a59,Baltimore,{'all': 22},US,1567609200,2019-09-04 15:00:00,"{'temp': 27.45, 'temp_min': 27.45, 'temp_max': 27.45, 'pressure': 1013.48, 'sea_level': 1013.48, 'grnd_level': 991.31, 'humidity': 68, 'temp_kf': 0}",,,{'pod': 'd'},"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 4.95, 'deg': 251.174}"
5d6991989db2f12530480a5a,Baltimore,{'all': 25},US,1567620000,2019-09-04 18:00:00,"{'temp': 30.35, 'temp_min': 30.35, 'temp_max': 30.35, 'pressure': 1012.93, 'sea_level': 1012.93, 'grnd_level': 990.78, 'humidity': 59, 'temp_kf': 0}",,,{'pod': 'd'},"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 4.19, 'deg': 254.522}"
5d6991989db2f12530480a5b,Baltimore,{'all': 52},US,1567630800,2019-09-04 21:00:00,"{'temp': 26.83, 'temp_min': 26.83, 'temp_max': 26.83, 'pressure': 1012.82, 'sea_level': 1012.82, 'grnd_level': 990.65, 'humidity': 81, 'temp_kf': 0}",{'3h': 5.5},,{'pod': 'd'},"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]","{'speed': 4.04, 'deg': 324.497}"
5d6991999db2f12530480a5c,New York,{'all': 0},US,1567209600,2019-08-31 00:00:00,"{'temp': 26.58, 'temp_min': 26.58, 'temp_max': 26.88, 'pressure': 1016.99, 'sea_level': 1016.99, 'grnd_level': 1008.41, 'humidity': 53, 'temp_kf': -0.3}",,,{'pod': 'n'},"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 4.2, 'deg': 282.659}"
5d6991999db2f12530480a5d,New York,{'all': 2},US,1567220400,2019-08-31 03:00:00,"{'temp': 24.12, 'temp_min': 24.12, 'temp_max': 24.35, 'pressure': 1018.83, 'sea_level': 1018.83, 'grnd_level': 1010.54, 'humidity': 59, 'temp_kf': -0.23}",,,{'pod': 'n'},"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 2.97, 'deg': 334.092}"
5d6991999db2f12530480a5e,New York,{'all': 28},US,1567231200,2019-08-31 06:00:00,"{'temp': 22.67, 'temp_min': 22.67, 'temp_max': 22.82, 'pressure': 1019.87, 'sea_level': 1019.87, 'grnd_level': 1011.73, 'humidity': 57, 'temp_kf': -0.15}",,,{'pod': 'n'},"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 2.21, 'deg': 2.201}"
5d6991999db2f12530480a5f,New York,{'all': 69},US,1567242000,2019-08-31 09:00:00,"{'temp': 21.17, 'temp_min': 21.17, 'temp_max': 21.25, 'pressure': 1020.91, 'sea_level': 1020.91, 'grnd_level': 1012.78, 'humidity': 64, 'temp_kf': -0.08}",,,{'pod': 'n'},"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 2.32, 'deg': 6.373}"
5d6991999db2f12530480a60,New York,{'all': 71},US,1567252800,2019-08-31 12:00:00,"{'temp': 20.75, 'temp_min': 20.75, 'temp_max': 20.75, 'pressure': 1023.12, 'sea_level': 1023.12, 'grnd_level': 1015.06, 'humidity': 61, 'temp_kf': 0}",,,{'pod': 'd'},"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 2.86, 'deg': 18.967}"
5d6991999db2f12530480a61,New York,{'all': 100},US,1567263600,2019-08-31 15:00:00,"{'temp': 23.85, 'temp_min': 23.85, 'temp_max': 23.85, 'pressure': 1023.88, 'sea_level': 1023.88, 'grnd_level': 1016.02, 'humidity': 43, 'temp_kf': 0}",,,{'pod': 'd'},"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]","{'speed': 2.87, 'deg': 15.495}"
5d6991999db2f12530480a62,New York,{'all': 98},US,1567274400,2019-08-31 18:00:00,"{'temp': 27.28, 'temp_min': 27.28, 'temp_max': 27.28, 'pressure': 1023.55, 'sea_level': 1023.55, 'grnd_level': 1015.4, 'humidity': 30, 'temp_kf': 0}",,,{'pod': 'd'},"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]","{'speed': 2.16, 'deg': 350.066}"
5d6991999db2f12530480a63,New York,{'all': 93},US,1567285200,2019-08-31 21:00:00,"{'temp': 26.99, 'temp_min': 26.99, 'temp_max': 26.99, 'pressure': 1022.78, 'sea_level': 1022.78, 'grnd_level': 1014.55, 'humidity': 27, 'temp_kf': 0}",,,{'pod': 'd'},"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]","{'speed': 3.47, 'deg': 338.337}"
5d6991999db2f12530480a64,New York,{'all': 93},US,1567296000,2019-09-01 00:00:00,"{'temp': 24.55, 'temp_min': 24.55, 'temp_max': 24.55, 'pressure': 1024.35, 'sea_level': 1024.35, 'grnd_level': 1016.02, 'humidity': 32, 'temp_kf': 0}",,,{'pod': 'n'},"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 1.9, 'deg': 37.679}"
5d6991999db2f12530480a65,New York,{'all': 100},US,1567306800,2019-09-01 03:00:00,"{'temp': 22.88, 'temp_min': 22.88, 'temp_max': 22.88, 'pressure': 1025.07, 'sea_level': 1025.07, 'grnd_level': 1016.88, 'humidity': 42, 'temp_kf': 0}",,,{'pod': 'n'},"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 2.35, 'deg': 60.654}"
5d6991999db2f12530480a66,New York,{'all': 99},US,1567317600,2019-09-01 06:00:00,"{'temp': 20.85, 'temp_min': 20.85, 'temp_max': 20.85, 'pressure': 1025.07, 'sea_level': 1025.07, 'grnd_level': 1016.93, 'humidity': 46, 'temp_kf': 0}",,,{'pod': 'n'},"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 2.77, 'deg': 25.316}"
5d6991999db2f12530480a67,New York,{'all': 44},US,1567328400,2019-09-01 09:00:00,"{'temp': 18.85, 'temp_min': 18.85, 'temp_max': 18.85, 'pressure': 1025.66, 'sea_level': 1025.66, 'grnd_level': 1017.53, 'humidity': 55, 'temp_kf': 0}",,,{'pod': 'n'},"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 2.7, 'deg': 31.244}"
5d6991999db2f12530480a68,New York,{'all': 72},US,1567339200,2019-09-01 12:00:00,"{'temp': 18.75, 'temp_min': 18.75, 'temp_max': 18.75, 'pressure': 1026.69, 'sea_level': 1026.69, 'grnd_level': 1018.51, 'humidity': 56, 'temp_kf': 0}",,,{'pod': 'd'},"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 2.63, 'deg': 42.375}"
5d6991999db2f12530480a69,New York,{'all': 61},US,1567350000,2019-09-01 15:00:00,"{'temp': 23.97, 'temp_min': 23.97, 'temp_max': 23.97, 'pressure': 1026.6, 'sea_level': 1026.6, 'grnd_level': 1018.48, 'humidity': 41, 'temp_kf': 0}",,,{'pod': 'd'},"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 2.83, 'deg': 100.081}"
5d6991999db2f12530480a6a,New York,{'all': 80},US,1567360800,2019-09-01 18:00:00,"{'temp': 26.75, 'temp_min': 26.75, 'temp_max': 26.75, 'pressure': 1025.53, 'sea_level': 1025.53, 'grnd_level': 1017.16, 'humidity': 35, 'temp_kf': 0}",,,{'pod': 'd'},"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 3.06, 'deg': 132.745}"
5d6991999db2f12530480a6b,New York,{'all': 100},US,1567371600,2019-09-01 21:00:00,"{'temp': 25.85, 'temp_min': 25.85, 'temp_max': 25.85, 'pressure': 1024.24, 'sea_level': 1024.24, 'grnd_level': 1015.88, 'humidity': 35, 'temp_kf': 0}",,,{'pod': 'd'},"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]","{'speed': 2.45, 'deg': 159.789}"
5d6991999db2f12530480a6c,New York,{'all': 100},US,1567382400,2019-09-02 00:00:00,"{'temp': 23.94, 'temp_min': 23.94, 'temp_max': 23.94, 'pressure': 1024.2, 'sea_level': 1024.2, 'grnd_level': 1015.94, 'humidity': 49, 'temp_kf': 0}",,,{'pod': 'n'},"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 3.46, 'deg': 172.668}"
5d6991999db2f12530480a6d,New York,{'all': 100},US,1567393200,2019-09-02 03:00:00,"{'temp': 22.82, 'temp_min': 22.82, 'temp_max': 22.82, 'pressure': 1024.13, 'sea_level': 1024.13, 'grnd_level': 1015.86, 'humidity': 58, 'temp_kf': 0}",,,{'pod': 'n'},"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 3.52, 'deg': 160.185}"
5d6991999db2f12530480a6e,New York,{'all': 100},US,1567404000,2019-09-02 06:00:00,"{'temp': 22.4, 'temp_min': 22.4, 'temp_max': 22.4, 'pressure': 1022.88, 'sea_level': 1022.88, 'grnd_level': 1014.99, 'humidity': 60, 'temp_kf': 0}",,,{'pod': 'n'},"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 2.65, 'deg': 163.573}"
5d6991999db2f12530480a6f,New York,{'all': 100},US,1567414800,2019-09-02 09:00:00,"{'temp': 22.01, 'temp_min': 22.01, 'temp_max': 22.01, 'pressure': 1021.74, 'sea_level': 1021.74, 'grnd_level': 1013.53, 'humidity': 64, 'temp_kf': 0}",,,{'pod': 'n'},"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 3.6, 'deg': 166.3}"
5d6991999db2f12530480a70,New York,{'all': 100},US,1567425600,2019-09-02 12:00:00,"{'temp': 21.95, 'temp_min': 21.95, 'temp_max': 21.95, 'pressure': 1021.18, 'sea_level': 1021.18, 'grnd_level': 1013.02, 'humidity': 66, 'temp_kf': 0}",,,{'pod': 'd'},"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]","{'speed': 3.93, 'deg': 183.213}"
5d6991999db2f12530480a71,New York,{'all': 97},US,1567436400,2019-09-02 15:00:00,"{'temp': 23.25, 'temp_min': 23.25, 'temp_max': 23.25, 'pressure': 1020.84, 'sea_level': 1020.84, 'grnd_level': 1012.69, 'humidity': 60, 'temp_kf': 0}",,,{'pod': 'd'},"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]","{'speed': 3.41, 'deg': 176.621}"
5d6991999db2f12530480a72,New York,{'all': 98},US,1567447200,2019-09-02 18:00:00,"{'temp': 25.45, 'temp_min': 25.45, 'temp_max': 25.45, 'pressure': 1018.92, 'sea_level': 1018.92, 'grnd_level': 1010.53, 'humidity': 53, 'temp_kf': 0}",,,{'pod': 'd'},"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]","{'speed': 2.88, 'deg': 163.921}"
5d6991999db2f12530480a73,New York,{'all': 56},US,1567458000,2019-09-02 21:00:00,"{'temp': 27.69, 'temp_min': 27.69, 'temp_max': 27.69, 'pressure': 1016.51, 'sea_level': 1016.51, 'grnd_level': 1008.15, 'humidity': 50, 'temp_kf': 0}",,,{'pod': 'd'},"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 4.26, 'deg': 180.228}"
5d6991999db2f12530480a74,New York,{'all': 64},US,1567468800,2019-09-03 00:00:00,"{'temp': 24.47, 'temp_min': 24.47, 'temp_max': 24.47, 'pressure': 1016.16, 'sea_level': 1016.16, 'grnd_level': 1007.91, 'humidity': 65, 'temp_kf': 0}",,,{'pod': 'n'},"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 3.87, 'deg': 172.102}"
5d6991999db2f12530480a75,New York,{'all': 74},US,1567479600,2019-09-03 03:00:00,"{'temp': 24.05, 'temp_min': 24.05, 'temp_max': 24.05, 'pressure': 1016.76, 'sea_level': 1016.76, 'grnd_level': 1008.53, 'humidity': 69, 'temp_kf': 0}",{'3h': 1.25},,{'pod': 'n'},"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 3.45, 'deg': 205.845}"
